PWEIGHT,PATTCRLM,PEFATINC,PEXMG1A,PWARRIF,
1946.8044,10500,101950,475,0,
2411.3775,500,20400,99996,0,
373.5125,33000,25500,99996,0,
1254.9522,12000,8500,99996,0,
329.966,19000,97775,99996,0,
470.5903,1500,23500,99996,0,
922.3802,5000,22700,99996,0,
1310.9791,16500,76775,99996,0,
858.909,45000,78200,775,0,
351.7477,77500,92525,99996,0,
147.2886,23000,91900,800,0,
1101.6252,999996,16500,99996,0,
2906.9661,999996,49850,99996,0,
245.3559,999996,55350,99996,0,
1746.1927,47500,216475,975,0,
441.09,13500,67200,99996,0,
571.6362,34000,83400,99996,0,
491.3318,150000,48200,3200,0,
976.3132,999996,175950,99996,0,
1057.4697,2500,43350,99996,0,
706.5342,75000,170650,99996,35000,
635.2708,1500,66825,99996,0,
625.3856,26000,40950,99996,0,
1283.7889,950,49575,99996,0,
2134.3575,50000,77200,175,0,
1752.3401,57500,67900,99996,0,
663.4764,2100,53550,99996,0,
1748.2669,3900,68350,99996,0,
1824.0762,2000,18500,99996,0,
4097.1221,44000,39150,250,0,
485.9804,5250,21000,99996,0,
679.9011,17500,100550,1450,0,
391.0772,5250,28775,99996,110000,
866.3429,10500,68800,900,0,
1172.9891,9750,59050,325,0,
908.9927,17500,51575,99996,0,
895.0934,20000,67875,300,0,
2106.7073,15500,109175,875,0,
276.8179,15000,121675,450,0,
1246.2812,6750,36225,350,0,
2269.1414,33000,188425,2500,0,
3027.4882,10000,82225,99996,0,
1320.6365,5250,37325,625,0,
1704.0957,1900,18500,99996,0,
749.487,10000,38650,99996,0,
684.3722,14500,95450,550,0,
905.4665,5000,68150,425,0,
3677.5479,999996,7550,99996,0,
881.179,450,42850,99996,0,
519.3343,999996,2175,99996,0,
961.0129,999996,37900,99996,0,
121.5878,95000,73275,99996,0,
1209.2053,30000,40825,99996,0,
752.7357,999996,22000,99996,0,
1463.9254,18000,64375,375,1900,
415.93,999996,17500,99996,0,
1282.6715,5000,18000,99996,0,
1285.4743,4750,41925,99996,0,
799.1946,30000,125500,125,0,
779.9429,9250,15300,99996,0,
666.1256,77500,160100,99996,0,
850.4752,7250,100500,2100,0,
3603.3441,2000,126075,99996,0,
775.328,10000,58775,99996,0,
1071.733,18500,62975,325,0,
838.1642,4000,32250,99996,39000,
1744.5655,26000,119700,99996,10000,
552.6046,47500,272000,2500,0,
1060.1628,1000,10225,99996,0,
1336.6571,999996,32475,99996,0,
1407.4997,19000,141475,1450,0,
997.1543,5250,67275,925,0,
413.4294,19000,101575,125,0,
389.7848,9500,73975,99996,390000,
1171.0549,2900,33175,99996,0,
312.8416,5000,75025,5250,0,
528.8837,5000,14725,99996,0,
1405.91,10000,86675,1000,0,
1126.0485,5000,40925,99996,0,
655.483,30000,93600,575,0,
513.9506,20000,55650,1400,0,
495.5776,12500,96700,1150,0,
2157.2147,5750,50650,125,0,
366.3538,19000,21500,99996,0,
1962.1817,7000,22775,99996,0,
1472.5504,10500,42525,99996,0,
692.8041,10000,134050,575,0,
209.1822,5750,99150,99996,0,
1034.0963,35000,126550,99996,0,
801.9219,999996,25750,375,0,
1609.7746,39000,39425,99996,36000,
239.5124,6000,54325,1600,0,
893.3464,1000,6325,99996,0,
706.5342,39000,64350,99996,5000,
1263.1104,62500,100225,99996,240000,
2241.6164,130000,105400,99996,0,
1767.1163,999996,78500,99996,0,
1660.126,9000,69725,99996,0,
688.2469,10000,52450,99996,0,
1180.1379,24000,51700,99996,165000,
1826.0093,12500,90550,99996,0,
1127.4873,5250,25100,99996,0,
1533.317,48000,224600,99996,0,
1209.4617,10000,33000,99996,0,
1054.0638,46000,120950,4100,0,
1137.1479,105000,95675,1900,0,
1371.5467,60000,130750,225,0,
374.1717,20000,49225,99996,0,
3676.2535,1050,20925,99996,0,
234.3383,19000,61100,99996,0,
1366.4147,3000,43600,99996,0,
891.4035,41000,224575,850,0,
2397.7079,25000,142800,1100,0,
1963.0191,999996,41650,99996,0,
2206.2132,15000,113500,1300,0,
1568.0752,999996,10250,99996,0,
1239.3058,20000,30325,99996,0,
911.1297,13500,56775,99996,62500,
469.692,18500,127300,650,0,
757.264,11500,49675,99996,0,
318.7047,20000,2000,99996,0,
2480.6974,5000,42200,99996,0,
2584.8941,999996,1500,99996,0,
521.5337,5000,39300,99996,0,
670.8244,50000,236625,1850,0,
548.5453,999996,20025,99996,0,
661.9775,17000,132000,750,0,
58.2649,999996,37500,675,0,
4443.1357,9000,83100,1500,0,
883.4209,30000,95200,1800,0,
911.3721,15500,40075,99996,0,
939.2738,18000,57600,99996,95000,
363.4965,1300,34500,99996,0,
401.9874,999996,29675,99996,0,
2930.7274,999996,45700,99996,0,
899.7699,12000,65250,99996,0,
483.0689,9500,25000,99996,0,
1899.6135,5000,39725,700,0,
614.7772,15000,143050,1450,0,
393.2414,25000,96575,1100,0,
87.1201,999996,21675,99996,0,
1110.6884,5000,38125,250,0,
1496.6569,14500,51625,1150,0,
656.745,999996,18000,99996,0,
1899.6135,40000,34000,99996,0,
609.4887,30000,152875,99996,0,
200.4096,100000,29850,99996,0,
72.1899,11500,41725,99996,0,
87.0843,6250,39150,800,0,
1421.4358,20000,158300,700,0,
288.3169,7500,120675,1050,0,
1323.2049,23000,12200,99996,10000,
1432.0367,14500,105075,950,0,
442.4091,110000,1345525,99996,0,
1973.3827,15000,71525,99996,0,
1977.8131,21000,15100,99996,0,
103.5055,5000,46750,99996,62500,
987.1343,31000,151050,350,0,
1767.3255,3900,54800,325,0,
1313.395,999996,8250,99996,0,
286.8056,999996,60250,99996,9500,
800.9708,5750,39700,99996,0,
695.7379,100000,106025,775,0,
711.0563,20000,26875,99996,0,
1206.2342,5000,61375,925,0,
288.5492,20000,95175,99996,0,
1128.6839,3000,48075,99996,0,
1765.5379,15500,63450,99996,165000,
529.493,100000,1092825,1750,0,
686.1119,999996,229875,99996,0,
126.9079,999996,20250,450,0,
1890.5214,31000,42500,99996,0,
1600.6657,10000,49125,425,0,
1312.0972,20000,124875,425,0,
1395.025,14000,127600,1950,0,
1601.1643,7250,67800,375,0,
1172.8136,15000,47350,99996,0,
184.9352,26000,228850,99996,0,
2289.0214,10000,43600,99996,0,
1966.2527,775,37675,99996,0,
1778.5262,2400,14000,99996,0,
732.1594,46000,106625,99996,0,
520.21,5500,68850,400,0,
1171.3364,17500,106300,99996,0,
297.3699,31000,-11575,99996,600000,
373.9981,2000,25100,99996,4000,
1311.7136,5250,20125,99996,0,
1635.2112,1900,9650,99996,0,
2832.1561,45000,31000,99996,0,
767.5194,999996,45225,99996,0,
1497.7316,5000,67000,99996,0,
1245.6601,26000,18000,99996,0,
1147.0717,50000,7250,99996,0,
442.2597,13000,104350,625,0,
448.0459,24000,136000,99996,0,
1120.6586,999996,9750,99996,0,
524.8663,95000,97200,99996,52500,
731.4301,5000,59125,99996,0,
483.6229,10500,99500,99996,0,
1719.4933,3000,32250,99996,0,
622.9192,40000,98200,99996,75000,
2611.0904,999996,18500,99996,0,
1172.2295,15500,71525,99996,0,
1157.0324,28000,50500,375,0,
310.1553,29000,41150,99996,0,
427.0223,20000,139525,725,0,
1767.7183,19000,18200,99996,0,
1896.7553,100000,79150,700,0,
3046.475,6750,89125,99996,0,
437.1555,4750,66475,99996,0,
1657.5292,10000,84125,725,0,
738.2853,9500,47950,375,0,
279.8212,19000,15850,3000,0,
1937.6694,31000,175450,1750,0,
729.6452,200000,162025,1100,0,
1713.8574,31000,97250,99996,0,
1098.4765,14500,103450,2100,0,
2679.5983,26000,128225,925,0,
531.8685,29000,211800,99996,0,
302.0217,5000,43300,225,0,
682.5029,19000,88325,99996,0,
1069.4177,999996,15275,99996,0,
1831.5444,475,14500,99996,0,
546.3222,39000,103475,650,0,
1235.1675,4750,53625,99996,0,
860.2775,22000,98050,300,0,
1072.8088,13000,147125,1300,0,
615.0256,15000,118325,450,0,
1322.819,25000,77400,500,0,
849.6148,12000,119750,450,0,
4443.3529,60000,114350,1550,0,
968.049,25000,84275,99996,0,
716.3781,1000,31250,99996,0,
1936.1383,550,19000,99996,0,
336.9903,5000,37375,99996,0,
2021.7074,30000,60250,99996,0,
2834.6178,2100,17800,99996,0,
882.404,15000,44775,625,0,
1218.1932,35000,65450,475,0,
4801.6375,999996,19050,99996,0,
1798.9754,21000,103975,850,0,
465.8861,30000,803825,99996,350000,
613.0641,6750,49525,99996,160000,
2314.536,5000,80250,7500,0,
1490.7637,450,41000,99996,0,
1010.887,999996,75350,99996,0,
2847.7178,5000,51625,99996,0,
446.815,5750,140125,99996,250000,
661.098,14500,127625,2400,0,
1863.2165,5250,54625,99996,0,
1271.0369,26000,31625,99996,195000,
433.2839,33000,58625,99996,0,
1051.1418,31000,137825,99996,0,
1948.9176,4100,74275,575,0,
990.3734,57500,404900,250,0,
664.5764,950,13000,99996,0,
2689.6257,1050,33875,99996,0,
904.8645,17500,108075,99996,0,
605.3909,29000,67050,1650,0,
1090.9565,41000,36700,99996,0,
1377.351,5250,14750,99996,0,
1510.3196,999996,26000,99996,0,
752.0586,4600,22500,500,0,
798.8739,4000,184050,99996,0,
1817.7846,4750,22925,99996,0,
1911.1303,20000,54800,99996,0,
467.0225,20000,260725,99996,0,
1088.9724,10500,40300,975,0,
394.2437,25000,28000,300,0,
841.1216,14500,35475,99996,0,
1410.7104,7250,68675,99996,0,
427.046,999996,51125,99996,0,
991.021,26000,97575,1350,0,
660.6215,75000,156700,99996,0,
1081.2236,40000,119475,2700,0,
1600.799,29000,139200,1350,0,
3099.1792,27000,49200,625,0,
467.3688,33000,89225,99996,0,
367.9609,72500,141475,99996,0,
2208.1809,6000,102875,2400,0,
1099.1873,5750,117925,99996,0,
2485.5133,46000,71150,700,0,
2289.0214,3600,29000,99996,0,
1359.5118,15000,56525,99996,0,
1319.9916,77500,107575,625,0,
324.6276,2100,57675,99996,11000,
315.5121,60000,131325,99996,0,
208.7789,15000,50750,99996,280000,
807.3054,999996,63475,99996,0,
1798.7329,10000,36550,99996,0,
325.8651,19000,119300,850,0,
953.2881,230000,1382925,99996,0,
2406.4626,8000,134450,625,0,
536.1294,999996,33200,99996,0,
522.9848,20000,80800,99996,0,
1646.9795,5750,1250,1750,0,
1307.4188,8000,31650,99996,0,
1021.4679,11500,131825,525,0,
512.4411,46000,76175,99996,280000,
945.0142,30000,71100,99996,0,
748.4261,3100,78600,99996,0,
1516.0621,25000,110500,275,0,
1328.1977,12000,84475,99996,0,
672.2074,2700,66700,550,0,
1553.349,34000,272925,99996,0,
812.9509,8000,277475,1000,725000,
1537.969,1050,25775,99996,0,
274.3071,15000,242875,99996,0,
1915.5291,32000,101575,725,0,
989.9105,9500,46400,99996,31000,
1755.314,1000,23875,99996,0,
299.6667,16500,41825,99996,0,
2570.5403,475,40175,99996,0,
396.3642,25000,59450,350,0,
980.5459,999996,67000,99996,0,
709.5721,36000,154425,1800,0,
2015.0933,15000,18875,99996,0,
651.9424,40000,97100,99996,550000,
2770.4427,19000,85975,475,0,
1462.6814,999996,61975,99996,0,
2022.0558,39000,103450,2200,0,
1062.4656,60000,109475,100,0,
1560.2325,1650,16750,99996,0,
1613.887,3000,30875,99996,0,
688.8301,47000,85500,1150,17000,
677.662,30000,117075,300,0,
1730.939,8000,43900,99996,0,
1120.483,40000,100350,99996,0,
1341.3547,4000,29650,99996,0,
674.3413,12500,49000,925,0,
1139.8351,40000,170075,775,0,
1092.3261,2800,55050,500,0,
263.0475,9500,116050,800,0,
1327.3739,999996,43075,99996,0,
561.8912,2700,34100,99996,0,
1342.3012,30000,91350,450,0,
687.8143,29000,113525,99996,0,
888.4824,21000,36825,99996,800,
1010.6493,25000,55850,99996,310000,
735.62,15000,136200,200,0,
1043.9747,50000,11250,2200,0,
866.855,105000,109825,99996,0,
1810.4629,10000,59925,99996,0,
335.1304,999996,70575,425,0,
686.3641,1450,84600,99996,0,
4527.3515,8000,32150,99996,0,
1648.7552,12500,57025,99996,0,
992.6539,15000,165325,1200,0,
1892.3466,425,53800,99996,0,
405.9594,10000,110075,99996,0,
644.3257,9500,35250,99996,0,
436.4538,2500,63500,200,0,
356.533,3000,95750,1000,0,
3727.0781,999996,5200,99996,0,
229.5714,11000,83600,99996,0,
1149.3137,999996,24000,99996,0,
3937.5559,10000,63575,475,0,
1318.6466,14500,223175,1200,0,
1276.0367,36000,133625,99996,0,
731.0988,10000,112825,99996,145000,
329.6206,25000,142675,99996,0,
1165.5136,16500,75375,2100,40000,
737.5095,30000,155900,99996,0,
700.7721,40000,69225,99996,0,
1053.8398,9500,27200,99996,0,
681.534,1450,9500,99996,0,
330.9058,15500,79425,99996,39000,
1109.4758,44000,111450,1100,0,
1261.9299,6750,76300,99996,0,
762.3593,999996,51775,99996,0,
972.8061,4000,31450,750,0,
640.5121,105000,184425,99996,625000,
424.343,52500,101425,300,0,
1169.257,12000,66825,1000,0,
494.008,2000,27350,99996,0,
251.9607,9500,100625,800,0,
1341.8059,25000,48275,99996,0,
1857.4584,999996,14500,99996,0,
706.6645,20000,54275,99996,0,
3692.7008,29000,83750,1550,0,
1194.7005,999996,46275,99996,19000,
873.4645,72500,169175,99996,95000,
3595.9424,12500,108275,1600,0,
1192.7581,39000,70400,500,0,
1180.1379,10000,89325,99996,340000,
1070.5371,28000,351025,99996,25000,
3674.2247,11500,41150,675,0,
1580.5488,999996,99900,99996,0,
1182.5209,5500,94600,1250,0,
291.1618,14500,46050,99996,0,
1275.3774,15500,164225,875,0,
678.2785,9500,105750,99996,185000,
1914.9771,999996,23125,99996,0,
932.6712,4400,58725,99996,210000,
559.3854,13500,71875,99996,9500,
469.2679,4100,70375,450,0,
1295.1407,26000,55000,1500,0,
131.5188,25000,70250,175,0,
490.5612,52500,205200,99996,0,
1871.6711,2100,36800,99996,0,
1936.81,15000,37400,99996,0,
150.3747,45000,115000,725,0,
850.4397,999996,8750,99996,0,
248.1373,26000,309350,99996,0,
1028.2815,9500,55150,99996,0,
1851.3554,1000,12000,99996,0,
1936.1383,999996,20600,99996,0,
2080.2785,19000,2575,99996,0,
495.63,52500,188200,99996,130000,
112.4402,11500,113125,99996,70000,
660.1883,39000,186200,2800,0,
529.3909,29000,102775,99996,0,
845.7489,21000,22075,99996,0,
458.1613,19500,61975,225,31000,
6149.2075,2600,64850,99996,0,
672.215,30000,158450,99996,0,
2153.0185,25000,21000,99996,0,
2328.5535,999996,30625,99996,0,
1726.8806,4100,46100,99996,0,
95.3422,999996,56150,99996,0,
431.6378,32000,110975,99996,300000,
1109.2531,40000,73725,225,0,
1180.1379,25000,81425,850,55000,
309.6136,30000,111875,99996,0,
933.1123,105000,263850,800,0,
555.1806,11000,106525,99996,0,
1423.0742,10000,46650,350,0,
2015.5143,11500,83000,125,0,
1466.5211,7500,38225,99996,0,
564.8641,4750,27175,99996,210000,
1575.8639,999996,7550,99996,0,
368.3199,8000,53650,99996,0,
2369.8438,775,18500,99996,0,
572.671,29000,150525,750,0,
1745.0176,25000,36550,99996,75000,
620.2874,19500,47300,99996,0,
1196.4083,999996,7250,99996,0,
660.7256,50000,161575,2900,0,
172.1388,999996,55525,99996,0,
1899.6135,10000,53725,99996,155000,
880.2986,5250,40725,99996,0,
97.1666,30000,151650,99996,0,
409.6894,21000,145500,99996,0,
462.6005,36000,32500,99996,0,
2258.8925,1050,40550,99996,0,
649.827,95000,133750,99996,0,
52.832,999996,44350,99996,0,
1121.8795,10000,110475,525,0,
513.8195,30000,115325,99996,0,
189.1006,60000,92975,900,0,
1208.3076,20000,12000,1350,0,
779.7902,8000,59300,375,0,
335.0691,11500,30000,99996,0,
551.8819,13500,44025,99996,55000,
954.9618,15000,87325,150,0,
1117.7087,40000,36600,1600,0,
747.2346,16500,117625,1000,0,
1280.5699,57500,111600,99996,30000,
2631.2384,4750,62300,550,0,
662.4915,17000,81325,625,0,
1296.145,13000,62475,550,0,
1502.7744,12000,75450,99996,0,
859.4952,50000,94275,1250,0,
1335.3483,65000,81725,675,0,
414.2731,15500,81175,500,0,
705.7804,10000,38250,99996,0,
1986.9968,67500,81200,99996,0,
305.1643,1000,77700,99996,67500,
1695.338,15000,35450,99996,0,
846.4607,25000,56950,99996,0,
1890.5214,2000,56000,99996,0,
1359.493,20000,147000,99996,0,
516.9263,15500,23375,725,0,
541.3212,20000,114175,99996,0,
524.8751,18000,42950,99996,10000,
802.2538,55000,58725,99996,0,
1232.5299,1900,18500,99996,0,
844.7081,17000,69900,99996,0,
1124.718,20000,129025,99996,370000,
349.4158,10500,24650,99996,20000,
2108.6924,1050,9800,99996,0,
580.8713,15500,62200,99996,0,
2100.0853,2100,42000,99996,0,
1887.8868,8750,24400,900,0,
359.373,4000,53750,99996,200000,
1081.2011,25000,80625,99996,250000,
2522.128,17000,85625,1650,0,
116.8705,55000,67475,99996,97500,
2767.283,3000,54350,99996,0,
779.1938,4400,55050,2100,0,
833.4499,7750,70300,275,0,
1698.2428,23000,1150,99996,0,
2660.3398,999996,19075,99996,0,
3079.4937,30000,61350,99996,0,
254.5594,60000,1510250,2300,100000,
707.519,65000,143475,300,0,
2019.9827,26000,167975,3500,0,
517.6371,10000,49600,675,0,
2966.6021,21000,156700,600,0,
1982.8525,1450,575,99996,0,
579.9094,31000,55675,425,0,
2355.1926,40000,98050,600,0,
514.5167,30000,129475,99996,0,
2248.8889,1000,20300,99996,0,
55.7155,5500,50125,99996,0,
1187.2732,525,57575,1000,0,
399.0323,5000,104850,99996,0,
2703.9097,10000,53250,99996,0,
839.6717,13000,35150,99996,0,
810.0427,1050,46425,99996,0,
841.1216,4000,67200,99996,0,
870.7267,999996,44475,99996,0,
1044.9374,4000,57800,950,0,
716.8973,75000,130275,99996,0,
1980.2342,999996,30400,99996,0,
360.4118,24000,24750,99996,0,
928.0804,47500,79575,99996,0,
6319.4602,50000,82550,1000,0,
823.4591,1850,2225,99996,0,
1780.9028,25000,109450,475,0,
818.4704,26000,56350,700,0,
2712.1409,1000,11050,325,0,
922.3215,50000,25900,99996,0,
1495.7752,525,70650,99996,0,
1231.0966,80000,118475,1200,0,
2625.3965,999996,28875,99996,0,
441.8057,999996,33550,99996,0,
1720.2083,1450,16450,99996,0,
1139.9916,7000,106175,99996,0,
881.3966,1350,96875,1800,0,
851.4758,35000,170925,99996,0,
447.8379,23000,105550,600,0,
1967.6152,3600,47775,99996,0,
1165.8105,50000,89475,1000,0,
947.8258,999996,19575,99996,0,
562.6618,55000,219625,99996,0,
957.3082,999996,9750,99996,0,
828.9674,62500,146050,375,0,
2426.4721,21000,107050,775,0,
1263.2618,14500,62450,99996,0,
115.5526,30000,36900,99996,155000,
1002.0395,10500,83325,99996,0,
1398.7311,9000,34475,99996,0,
539.0498,999996,30000,725,0,
1189.8393,999996,8950,99996,0,
1301.1273,8000,27700,99996,0,
886.3562,36000,112275,99996,0,
1253.8248,19000,15775,600,0,
454.7949,15000,45575,425,0,
1668.324,1000,12000,99996,0,
2562.2991,10000,31600,225,0,
1931.2816,15000,50800,99996,0,
359.5868,5000,28000,99996,0,
1317.0286,40000,74075,650,0,
412.7015,36000,118175,750,0,
1721.3675,6000,112900,99996,0,
743.0063,57500,83400,450,0,
2176.1777,15500,14500,375,0,
476.3923,40000,122000,99996,4750,
667.6221,12000,57800,200,0,
425.4961,15000,164100,99996,0,
639.6712,33000,104150,99996,0,
1196.9842,5000,70650,99996,0,
882.9133,2300,40825,99996,0,
1211.2594,999996,18000,99996,0,
776.9472,57500,106925,1000,0,
1865.8938,62500,36800,99996,0,
802.1015,28000,37650,1100,0,
801.4381,6250,51350,99996,0,
1323.2049,999996,13000,99996,0,
122.5016,950,18000,99996,0,
298.7934,15500,40225,99996,0,
1131.2559,999996,96625,99996,0,
4295.1432,8250,34800,99996,0,
1162.0094,47500,111725,275,0,
112.5143,20000,19200,225,0,
1338.5397,2400,48925,225,0,
7197.2317,1000,675,99996,0,
1008.6653,40000,44200,99996,0,
444.0942,15000,72925,800,0,
839.5587,70000,185075,925,0,
1465.1122,4500,45550,375,0,
1567.8848,30000,197150,99996,0,
80.1675,1050,111800,99996,0,
1254.9432,4600,26700,99996,0,
580.0093,41000,120350,99996,0,
442.324,24000,18500,99996,0,
995.8818,999996,17500,99996,0,
174.334,12000,123100,99996,0,
411.9258,21000,43250,99996,0,
726.7852,32000,99575,99996,0,
1114.4183,23000,42775,99996,0,
149.4905,24000,75650,1250,0,
3338.1981,17500,99500,99996,0,
1221.9499,100000,92000,1900,0,
625.8808,10000,176175,99996,0,
1217.8561,29000,14400,99996,0,
257.5621,41000,97600,99996,0,
124.5507,999996,29725,99996,0,
2270.79,19000,44925,99996,300000,
954.7534,75000,141200,1550,0,
950.4499,999996,35650,99996,0,
1957.2733,5250,28900,99996,82500,
1942.9216,999996,22000,99996,0,
1778.1955,6250,38500,99996,72500,
1373.1091,1000,4175,99996,0,
1183.6464,999996,77075,1000,0,
2550.8306,3000,174800,99996,0,
688.5618,999996,22750,99996,0,
423.8485,23000,32300,99996,0,
764.9304,4000,55450,99996,0,
1508.7085,999996,23750,99996,0,
825.2425,10000,128350,700,0,
500.1576,57500,32350,350,0,
660.8144,999996,26000,99996,0,
265.4969,2000,92600,1400,0,
771.3822,35000,75625,2600,0,
1030.4011,300,58575,99996,0,
1072.7202,40000,115300,475,0,
845.3446,15000,32100,425,0,
1438.655,25000,75075,99996,0,
675.9417,9500,83500,625,0,
2039.1062,5250,87975,99996,0,
1011.6638,85000,66100,425,0,
1310.631,62500,64675,1900,0,
616.8007,9500,30000,325,0,
509.4701,15000,75075,425,0,
1791.3101,29000,65200,99996,95000,
1718.5154,999996,39825,99996,0,
