PATTCRLM,PDWTYP,PEFATINC,PFSZ1824,PFSZ2544,PFSZ4564,PFSZ65UP,PPVRES,PWARRIF,PWNETWPG,
20000,3,75275,2,1,2,2,59,0,265200,
34000,3,87675,2,1,2,2,24,0,446450,
220000,1,48500,2,2,1,2,13,0,308700,
4750,1,21000,2,2,2,1,10,0,30002,
14000,1,83300,2,2,1,2,35,0,649500,
4000,2,21000,1,1,2,2,35,0,42800,
7500,1,135075,1,2,1,2,35,0,468600,
5250,3,28450,2,2,1,2,59,0,422600,
41000,1,79475,2,1,2,2,59,0,1049900,
40000,1,71300,9,9,9,9,47,0,6694725,
825,1,40575,2,1,2,2,48,0,-7250,
19000,1,24225,2,2,1,2,59,0,960501,
10500,3,64000,2,1,2,2,35,0,510750,
999996,4,17500,2,2,2,1,48,0,977450,
450,1,33000,2,2,2,1,47,0,200500,
1900,1,92900,1,1,1,2,24,0,272050,
87500,1,279125,9,9,9,9,59,97500,8779000,
16500,3,4550,2,2,1,2,59,0,232001,
32000,1,44275,2,2,1,2,35,0,1240000,
8000,3,13075,2,2,2,1,46,57500,172500,
6250,1,132600,2,2,1,2,24,0,1308650,
19000,2,102625,2,1,2,2,59,0,-950,
34000,1,101225,9,9,9,9,12,0,2975000,
29000,2,261475,2,2,1,2,35,0,3921000,
29000,1,385550,2,2,1,2,35,0,3574325,
145000,1,149475,2,1,2,1,35,125000,2131251,
999996,2,70750,2,1,1,2,35,0,147400,
19000,1,103125,2,2,1,2,35,0,1501600,
11000,1,77775,2,2,1,2,35,77500,623925,
4750,3,-5175,2,2,1,2,35,0,3025,
39000,1,112225,1,2,1,2,10,0,434200,
19000,1,30500,2,2,2,1,35,0,39800,
999996,3,21000,2,1,2,2,46,0,-8279,
9500,1,100250,2,2,1,2,47,650000,1758250,
7500,1,87625,2,2,1,2,48,0,277000,
16000,1,104475,1,2,1,2,48,0,2214750,
19000,1,65500,2,2,1,1,24,57500,948500,
6250,1,71650,2,2,1,2,47,0,169000,
999996,3,19200,2,1,2,2,24,0,6450,
18000,1,66900,2,2,2,1,59,0,2121500,
16500,1,143225,2,2,1,2,48,0,1347500,
5000,4,150625,2,2,1,2,48,0,190500,
2100,1,60500,2,1,2,2,24,0,110550,
2600,3,43075,2,1,2,2,13,0,10100,
100000,1,363000,2,2,1,2,48,0,5561006,
29000,1,512125,1,2,1,1,48,0,1436751,
999996,1,85350,1,1,2,2,48,0,14350,
22000,1,190800,9,9,9,9,24,410000,4710000,
30000,3,61425,2,1,2,2,24,0,117500,
21000,2,50600,1,1,2,2,59,0,858475,
3000,2,41075,2,1,2,2,35,0,847000,
52500,1,143125,2,2,1,2,24,0,1859500,
6000,1,82100,2,1,2,2,59,0,93726,
575,1,54675,2,1,1,2,12,0,155200,
4100,2,34450,2,1,2,2,59,0,23200,
9500,1,83300,2,2,1,2,24,0,3045825,
30000,3,66050,2,1,2,2,35,0,62350,
999996,3,36300,2,2,1,2,24,0,2400,
27000,3,81150,2,2,2,1,59,0,1199750,
999996,3,18000,2,2,2,1,35,0,-7500,
1900,3,14400,2,1,1,2,47,0,27250,
30000,1,43125,2,2,1,2,13,0,468350,
14000,2,61350,2,1,2,2,47,0,-48000,
25000,1,82500,2,1,2,2,47,0,-52500,
50000,1,186275,2,1,1,2,35,0,651650,
47000,1,129775,2,2,1,1,35,0,2362500,
6500,1,80600,2,2,2,1,35,175000,1853000,
16000,1,80900,1,2,1,2,35,0,995900,
525,1,29000,1,2,2,2,24,0,4400,
15000,1,74825,2,2,1,2,35,0,1182500,
3100,4,24925,2,2,1,2,59,0,2525,
29000,3,116525,2,1,2,2,35,0,78250,
15500,3,48075,2,2,1,2,59,0,354350,
12000,1,107500,2,2,1,2,59,0,1131100,
230000,1,450450,9,9,9,9,35,0,27240000,
5000,1,122475,2,1,1,2,47,0,248750,
45000,1,90425,2,2,1,2,48,0,340000,
29000,3,52075,1,1,1,2,59,0,254000,
50000,1,15750,2,2,1,2,59,0,645750,
3100,3,36550,2,2,2,1,24,36000,524500,
67500,1,235100,2,1,2,1,35,1550000,6145075,
90000,1,240750,9,9,9,9,46,0,4778501,
100000,2,298150,2,2,1,2,35,0,3781000,
6250,2,29000,2,2,2,1,10,0,4050,
999996,3,10000,2,1,2,2,13,0,-11925,
40000,1,234575,1,1,1,2,35,0,1339450,
10000,1,24575,2,2,2,1,35,0,657050,
41000,1,74450,2,1,2,2,48,0,43100,
1900,3,9000,2,1,2,2,24,0,1325,
9500,3,55750,2,1,2,2,59,0,84950,
13500,1,22800,2,1,1,2,48,0,66451,
999996,1,19950,2,2,1,2,12,0,7905,
47000,1,39950,9,9,9,9,10,0,2416250,
13500,9,61100,9,9,9,9,10,0,761000,
62500,1,126025,1,2,1,2,35,0,1507700,
5000,1,108200,2,2,1,2,11,0,2137500,
29000,1,141425,2,2,1,2,59,0,2359500,
20000,1,82000,2,1,2,2,35,0,496000,
15000,1,79425,1,1,2,2,24,0,267500,
4100,1,94525,2,1,2,2,47,0,226375,
19000,1,336375,2,1,2,2,48,0,1487250,
1500,1,54425,2,2,2,1,35,65000,983000,
20000,1,78275,2,1,2,2,13,0,92050,
12500,3,91550,2,1,2,1,46,0,-10780,
3000,2,43525,2,1,2,2,48,0,22425,
10000,2,161050,2,1,1,1,35,0,1780850,
999996,2,64025,1,2,2,2,10,0,16500,
5000,3,56350,1,2,1,2,35,0,-16800,
21000,1,89600,2,1,2,2,48,0,9250,
19000,1,89675,2,2,1,2,12,0,509500,
999996,2,11000,2,1,2,2,59,0,-975,
18500,1,22325,2,1,2,2,35,0,38300,
15000,2,46550,2,2,2,1,35,0,823250,
13000,1,45100,2,2,1,2,47,0,909200,
16000,1,117500,2,2,2,1,48,0,445975,
57500,1,100025,2,2,1,2,48,0,2816000,
1900,2,62950,1,2,1,2,59,0,51225,
15000,1,98700,2,2,1,1,10,47000,579850,
13000,1,29425,2,2,2,1,47,90000,436000,
20000,1,97400,2,1,2,2,46,0,284000,
999996,1,32000,2,1,2,2,47,0,-795,
999996,1,22000,2,2,2,1,12,0,271050,
30000,1,75500,2,2,2,1,48,105000,1562500,
2900,1,61150,2,2,1,2,59,0,613250,
15000,1,162550,2,1,2,2,47,0,336100,
4600,1,51650,2,1,2,2,59,0,19875,
145000,3,114825,2,2,1,2,59,0,1133900,
2900,3,17000,2,1,2,2,59,0,14925,
15000,1,28825,2,1,2,2,48,0,-11775,
31000,4,8850,2,2,1,2,59,0,91350,
5000,1,119550,9,9,9,9,59,0,4649750,
22000,1,50200,2,2,1,2,13,0,1026550,
24000,1,126050,2,1,1,2,35,0,1438750,
999996,2,27000,2,2,2,1,10,0,9100,
6000,1,116600,1,2,1,2,24,0,1169275,
5000,1,101875,2,2,1,2,24,0,709300,
24000,3,53375,2,2,1,2,24,0,189140,
31000,1,127775,2,2,1,1,59,0,1780900,
60000,1,98450,2,1,1,2,35,0,565450,
20000,1,81150,2,2,1,2,12,0,655600,
999996,3,34350,2,1,2,2,35,0,9775,
24000,3,35925,2,2,1,2,59,0,154500,
4750,1,77050,2,1,2,1,48,0,148150,
100000,1,114675,2,2,2,1,59,0,1652750,
31000,1,164775,2,1,2,2,48,0,275525,
4750,3,48300,2,1,2,2,12,0,43675,
999996,2,23900,2,2,2,1,24,0,182750,
21000,1,131325,2,2,1,2,35,0,529900,
4500,3,19950,2,2,2,1,24,0,17750,
60000,1,197225,2,1,1,2,35,30000,635000,
9500,1,92700,1,2,1,2,46,0,237750,
18500,1,95375,2,1,2,2,59,0,828675,
2800,1,59550,2,1,1,2,35,0,267975,
450,1,33375,2,2,2,1,47,67500,812450,
25000,1,140275,2,2,1,2,48,0,1438001,
11000,1,31625,2,1,2,2,46,0,34300,
5000,1,19500,2,2,2,1,12,0,115250,
950,3,39500,2,1,2,2,24,0,8800,
500,1,54625,2,2,1,2,35,0,184150,
9000,1,63400,9,9,9,9,48,0,5163000,
25000,1,41000,9,9,9,9,12,0,223900,
35000,1,129875,1,2,1,2,24,0,816450,
2700,1,68400,2,1,2,2,35,0,-5175,
30000,3,104500,2,2,2,1,24,150000,2560000,
21000,1,89025,1,2,1,2,35,0,682600,
62500,2,212950,2,2,1,2,24,0,2844000,
34000,1,210050,1,1,1,2,59,0,3809100,
999996,1,10625,2,2,1,2,47,0,200550,
999996,2,38500,2,1,2,2,24,0,3150,
20000,1,18375,2,2,2,1,24,0,48750,
39000,1,122525,9,9,9,9,59,0,3213000,
999996,2,74575,2,1,2,2,59,0,5825,
5250,1,79000,2,1,2,2,35,0,429500,
80000,1,99100,2,1,1,2,47,0,748251,
60000,1,130400,1,2,1,2,35,0,1432600,
1000,1,33200,2,1,2,2,13,0,26720,
9500,1,165375,1,1,2,2,48,0,-13199,
7000,1,55950,2,1,2,1,13,0,419750,
5000,1,162400,1,1,1,2,59,0,1241000,
26000,1,51450,2,2,2,1,59,3600,2002350,
10000,1,63775,2,2,1,2,35,0,1133000,
38000,1,111475,2,1,2,2,59,0,1258000,
7000,3,43650,2,2,2,1,24,0,888400,
2500,1,26175,2,2,2,1,59,0,15304,
10500,3,45000,2,1,2,2,35,0,13950,
25000,1,59000,2,2,1,1,35,0,1386100,
10500,1,107500,2,1,2,2,47,0,96275,
25000,1,146325,1,2,1,2,46,0,3631000,
999996,1,525,2,2,2,1,48,0,325,
999996,2,52375,2,1,2,2,35,0,3980,
52500,1,82600,1,2,1,2,13,0,270700,
25000,1,83750,2,2,1,2,35,0,715951,
41000,2,104650,1,2,1,2,48,0,228000,
25000,3,102225,2,2,1,2,35,0,5666500,
999996,1,69925,2,1,1,2,59,0,6350,
3100,1,31250,2,1,2,2,46,0,44778,
15000,1,59450,2,1,2,2,48,0,47125,
999996,2,50850,1,2,2,2,48,0,-11450,
10000,1,81000,2,2,1,2,24,0,158300,
25000,1,129600,2,2,1,1,47,0,1083525,
5500,1,85850,2,2,1,2,48,0,429750,
62500,1,101125,2,2,1,2,59,0,1125900,
87500,1,-68150,9,9,9,9,48,0,17365000,
5250,3,107200,2,2,2,1,35,45000,1880225,
999996,3,19000,2,2,2,1,35,0,875,
999996,1,15000,2,2,2,1,12,0,39850,
7000,1,87475,2,1,2,2,48,0,115750,
60000,1,65275,2,2,1,2,35,0,2381000,
24000,1,267700,2,1,2,2,46,0,1257250,
17500,2,23450,2,2,2,1,35,0,762000,
999996,2,19000,2,2,2,1,35,0,6950,
300,1,53125,2,2,2,1,35,0,116400,
34000,9,109475,2,2,2,1,47,0,211975,
21000,1,127775,2,1,2,2,24,0,537725,
7750,1,42800,2,2,1,1,35,0,15650,
9500,1,42850,2,2,1,2,59,0,346800,
16000,1,50700,1,1,1,2,12,0,62250,
4600,1,45975,2,1,2,2,59,0,11455,
15000,1,119050,2,2,1,2,13,0,376600,
6000,1,24650,2,2,2,1,48,0,843500,
4750,1,35375,2,2,2,1,24,0,473000,
3000,1,54950,2,2,1,2,35,0,164100,
50000,3,107925,2,2,1,2,35,0,652000,
37000,2,127375,2,1,2,2,59,0,514650,
75000,1,193175,2,2,1,2,48,0,1003050,
25000,1,130750,1,1,1,2,35,0,3078275,
36000,4,108700,2,2,2,1,48,23000,654200,
999996,3,22650,2,2,2,1,24,0,210225,
23000,2,67375,2,2,1,2,12,120000,1477500,
11000,1,69100,2,2,1,1,35,0,97000,
20000,1,44975,2,2,2,1,10,0,276375,
14000,1,22050,2,2,1,2,24,0,512600,
10500,2,69100,2,2,2,1,59,475000,2726000,
16500,1,114750,1,1,1,2,24,0,390050,
20000,3,98450,2,2,1,2,35,0,710900,
14500,3,57375,2,1,2,2,47,0,425500,
20000,1,75425,2,2,1,2,35,0,2199500,
21000,1,101725,2,2,2,1,47,800000,4083000,
999996,3,1975,2,2,1,2,24,0,-900,
2500,3,67900,2,1,2,2,48,0,370100,
9500,1,116475,2,1,2,2,47,0,519300,
33000,1,54100,2,2,1,1,24,0,1371701,
17500,1,102825,2,2,1,2,46,0,985100,
999996,3,22000,2,1,1,2,35,0,5100,
999996,3,10500,2,2,1,2,24,0,1030,
1000,1,73000,1,1,2,2,24,0,501270,
4100,1,56375,2,1,2,2,59,0,118250,
4750,1,91350,2,1,2,2,59,0,987000,
24000,1,85000,2,2,2,1,59,725000,2815250,
5250,1,69900,2,2,1,1,47,23000,474000,
999996,1,1250,2,2,1,2,35,0,258201,
4750,1,117325,2,1,1,1,12,0,428450,
30000,1,37625,2,2,2,1,11,0,644000,
30000,3,92725,2,1,2,2,59,0,246250,
10000,1,31750,2,2,2,1,35,0,1029000,
19000,1,136875,2,2,2,1,48,0,2017250,
15000,1,30675,2,1,2,2,59,0,172500,
52500,1,124900,2,2,1,2,35,0,904575,
999996,2,15500,2,1,2,2,59,0,310,
37000,1,228350,2,1,1,2,35,0,1840000,
100000,1,124150,9,9,9,9,35,0,960950,
15500,3,40750,2,1,2,2,59,0,50250,
15000,1,195675,2,1,2,2,46,0,1397500,
55000,1,66150,2,2,2,1,35,90000,1018500,
6250,1,138800,2,2,2,1,48,0,1593800,
46000,1,127275,2,2,2,1,24,0,4774001,
39000,3,89425,2,2,1,2,35,0,1870500,
10000,4,8450,2,2,1,2,59,0,111775,
4000,1,23000,2,2,2,1,48,3400,1609450,
5000,1,27775,2,2,2,1,48,0,270950,
7000,3,20000,2,2,2,1,59,0,34750,
7250,2,65350,2,2,2,1,35,0,635500,
18000,1,84550,2,1,2,2,59,0,564100,
475,3,38400,1,2,2,2,48,0,-4150,
14500,3,62350,1,2,2,2,48,0,-36825,
9500,1,107000,2,1,1,2,46,0,1336000,
10000,3,56875,2,1,2,2,35,0,441251,
9000,1,107950,2,2,2,1,35,40000,1336600,
24000,1,108100,9,9,9,9,10,0,920750,
999996,3,49350,2,2,1,2,12,0,221745,
5000,3,46200,2,2,1,2,47,0,14225,
44000,3,74900,2,2,2,1,35,0,3447500,
16000,1,122225,2,1,1,2,24,0,1076250,
77500,1,76150,9,9,9,9,24,57500,6817200,
40000,1,167800,2,1,1,2,47,0,1377000,
82500,1,119175,2,2,2,1,59,675000,1902751,
40000,1,118875,1,2,1,2,35,0,903350,
15000,1,110125,2,1,1,2,12,0,739100,
65000,9,122950,9,9,9,9,13,175000,2725650,
50000,1,168950,2,2,1,2,35,0,1081000,
2500,1,25575,2,2,2,1,47,100000,589450,
14500,1,75000,2,2,2,1,24,0,319300,
40000,1,119850,1,2,1,2,59,0,1548250,
30000,1,102850,2,2,1,2,24,0,851500,
5250,1,2400,2,1,2,2,47,0,-122100,
21000,1,34425,2,2,1,2,10,0,805700,
115000,1,144775,2,2,2,1,59,0,5118250,
999996,2,9250,2,2,1,2,24,0,14397,
10500,3,39325,2,2,2,1,24,40000,406500,
41000,1,215650,2,1,1,2,35,0,1702751,
52500,1,51775,2,2,2,1,48,85000,1112675,
10000,1,92075,1,1,1,2,48,0,360850,
18000,1,82300,2,2,2,1,12,0,679500,
24000,1,70975,2,2,1,1,24,0,975800,
50000,2,45600,2,1,2,2,48,0,1409400,
15500,1,91925,2,2,1,2,11,0,632850,
80000,1,157975,2,1,1,2,59,0,3242000,
70000,1,105950,2,1,2,2,48,0,217450,
14500,1,35825,9,9,9,9,12,0,1092750,
35000,2,49325,2,2,1,2,24,0,547450,
999996,1,13500,2,2,2,1,35,0,1050,
999996,1,66925,1,1,2,2,48,0,21511,
4750,2,28900,2,2,2,1,59,24000,209900,
60000,1,84875,1,2,2,1,59,0,1657000,
999996,3,9000,2,1,2,2,24,0,300,
15000,1,114825,2,1,2,2,46,0,361550,
4750,1,36200,2,2,2,1,24,0,317000,
20000,1,60850,9,9,9,9,12,0,1349500,
31000,3,20175,2,2,2,1,59,0,1163600,
31000,2,100600,2,1,1,2,48,0,342500,
15000,1,50900,2,1,2,2,12,0,81530,
41000,1,92700,2,1,1,2,48,0,247201,
12500,3,42350,2,2,2,1,24,350000,479625,
4750,3,26175,2,2,2,1,24,24000,241500,
29000,1,64550,2,2,1,2,35,0,1006251,
5750,1,130775,2,1,1,2,48,0,1277000,
999996,9,21900,2,2,1,2,12,0,208775,
47500,1,51425,2,2,2,1,47,0,1788500,
25000,1,113225,2,1,2,2,12,0,596500,
8000,2,13125,2,1,2,2,47,0,16300,
1050,1,83275,2,1,2,2,12,0,420600,
10500,1,87150,1,2,1,1,35,220000,1105500,
11000,1,35200,2,2,1,2,35,0,211030,
47500,1,159900,2,2,1,1,35,0,3869000,
3900,3,59575,1,2,1,2,24,0,41900,
40000,1,87325,2,2,1,2,35,0,194850,
36000,1,71825,2,2,2,1,47,150000,722250,
20000,1,41200,2,1,2,2,59,0,-4950,
4750,3,50650,2,2,1,2,24,0,413000,
12000,1,62325,2,1,2,2,13,0,5375,
999996,2,28000,2,2,2,1,10,0,-750,
10000,1,56025,2,2,2,1,24,0,796500,
999996,1,18500,2,2,2,1,24,0,254050,
19000,1,123925,2,2,1,2,59,0,567525,
25000,1,95375,2,1,2,2,59,0,1547250,
30000,1,128200,2,1,2,2,10,0,242000,
30000,1,133000,2,2,2,1,59,1100000,3605000,
21000,1,86275,2,2,1,2,35,0,519050,
12000,1,72175,2,1,2,2,47,0,26750,
40000,1,308375,9,9,9,9,59,0,8610000,
26000,2,109950,2,1,1,2,35,0,716100,
40000,1,96525,2,2,1,1,59,0,139250,
20000,1,102100,2,2,2,1,35,360000,1873000,
18000,2,42400,2,2,2,1,59,0,350900,
1050,2,18875,2,2,1,2,35,0,-750,
1000,2,44625,2,1,2,2,24,0,206950,
80000,1,147925,2,1,1,2,59,0,1110475,
999996,3,17500,2,2,2,1,46,0,3600,
25000,1,92550,2,2,1,2,11,0,1264650,
26000,3,63025,2,1,1,1,35,0,299800,
4000,2,24800,2,2,2,1,59,22000,365150,
52500,1,77375,2,1,1,1,24,240000,886500,
7750,1,48450,2,1,1,2,24,0,2785400,
35000,2,84950,2,1,1,2,48,0,268850,
999996,3,41850,2,1,2,2,24,0,97200,
1500,2,37825,2,2,2,1,59,3100,518475,
70000,1,86600,2,1,1,1,35,0,383750,
999996,1,32775,9,9,9,9,59,0,3954750,
1050,2,19500,2,2,2,1,13,0,950,
5000,2,8700,2,2,1,2,35,0,535700,
2500,3,66225,2,1,2,2,35,0,222100,
10000,1,127700,2,1,2,2,35,0,462300,
18000,1,57150,2,2,2,1,24,100000,676250,
10000,1,98375,2,1,1,1,35,0,73000,
29000,1,48750,2,2,2,1,10,0,393500,
5000,1,97275,2,1,2,2,11,0,193150,
999996,2,28500,2,1,2,2,35,0,16001,
999996,1,25950,2,2,2,1,11,0,2375,
7750,1,129300,1,2,1,2,48,0,689600,
6000,1,200650,2,2,1,1,35,47500,915725,
3000,1,36300,2,2,1,1,24,0,385750,
999996,3,18000,2,2,2,1,12,0,4150,
11500,1,12000,2,2,1,2,35,0,1600,
999996,2,27350,2,1,2,2,59,0,2400,
8750,1,75400,2,1,2,2,48,0,310600,
2400,3,23000,2,2,2,1,24,0,169600,
50000,1,96075,2,2,2,1,35,440000,1859500,
31000,1,148700,1,2,1,2,11,0,1191625,
13000,2,39775,2,2,2,1,48,38000,627150,
7500,1,8475,2,2,2,1,59,0,1523201,
19000,1,-9750,2,2,1,2,24,0,1564500,
15000,1,58150,2,2,2,1,59,0,555600,
34000,1,99025,2,1,2,2,24,0,648350,
15000,1,107275,2,1,2,2,47,0,12703,
10000,1,49450,2,1,2,2,48,0,182375,
5000,3,41300,2,2,2,1,35,0,277500,
17500,1,46225,2,1,2,1,10,0,7350,
999996,3,36675,2,2,1,2,11,0,266753,
21000,2,69850,2,2,2,1,35,130000,1365500,
12000,1,35500,2,2,1,2,59,0,25750,
60000,4,69100,2,2,1,2,24,0,1243675,
19500,1,94875,2,1,2,2,47,0,934250,
7750,1,43525,2,2,1,2,24,0,205400,
7000,1,61250,2,2,2,1,59,0,1218900,
13000,1,35625,2,2,1,2,35,0,1248250,
6000,1,31150,2,2,2,1,24,2300,416300,
50000,9,62475,9,9,9,9,24,82500,6708250,
14500,1,94050,2,2,1,2,13,0,591775,
10500,1,50175,2,2,1,1,12,0,592000,
999996,3,66750,2,2,1,2,48,0,51020,
25000,1,63575,1,2,1,2,35,0,1116501,
50000,1,74425,2,2,1,2,35,0,797000,
36000,1,78200,2,2,2,1,46,290000,1567500,
41000,1,303650,2,1,1,2,48,0,1438500,
60000,1,349575,1,1,1,2,48,0,1072750,
15000,1,152875,1,2,1,2,46,0,2271250,
12000,2,69175,1,2,1,2,35,0,64375,
999996,1,50200,2,2,1,1,35,0,1354250,
5000,1,47825,2,2,1,2,35,0,108500,
22000,1,60150,2,1,1,1,12,270000,1264100,
17000,1,32550,2,2,1,2,48,0,-22870,
10000,1,100975,1,2,1,1,35,0,762000,
29000,1,86725,2,1,2,2,24,0,641500,
20000,3,61375,2,1,1,2,35,0,138400,
6750,2,63500,2,1,2,2,35,0,1225,
39000,1,61775,1,2,1,2,35,0,1491575,
999996,1,16300,2,2,1,2,10,0,1000,
57500,2,166275,2,2,1,2,24,0,3468000,
14500,1,32525,2,2,1,2,48,525000,3198000,
999996,3,4100,2,2,1,2,12,0,121470,
999996,1,70550,2,2,1,2,10,35000,88850,
9000,3,49375,2,2,2,1,35,57500,330300,
999996,3,41000,2,1,1,2,46,0,8000,
14500,3,40800,2,2,2,1,47,160000,679575,
19000,4,31050,2,2,2,1,59,77500,369275,
67500,1,213675,2,2,1,2,47,0,1319000,
21000,1,39475,2,2,1,1,35,0,2586750,
999996,2,78125,2,1,2,2,48,0,1003,
7250,1,32300,2,2,2,1,35,0,384150,
1050,1,39475,2,1,2,2,48,0,17000,
999996,1,11500,2,2,1,2,59,0,7500,
97500,1,85950,2,2,2,1,13,0,1317401,
52500,1,83250,2,2,2,1,35,280000,1063500,
52500,1,104725,1,2,1,2,35,0,3811675,
40000,1,118925,2,1,2,2,35,0,707000,
10000,1,189075,9,9,9,9,48,0,1349625,
39000,1,88825,2,2,1,1,35,0,2187001,
47500,1,113725,2,2,2,1,59,0,2965000,
999996,1,53675,2,2,1,2,10,0,424600,
7750,1,79675,2,1,2,2,48,0,155600,
29000,1,117475,2,1,1,1,35,0,207400,
20000,2,80475,1,1,1,2,59,0,1186400,
50000,3,68750,2,2,2,1,35,575000,2059500,
9500,3,37750,2,2,2,1,47,26000,80050,
30000,2,88900,2,2,2,1,13,90000,1369750,
47000,1,18425,2,2,1,2,24,0,233900,
42000,1,33750,2,2,2,1,24,0,22711,
999996,2,34475,1,2,1,2,35,0,18375,
30000,1,95600,2,2,1,2,46,0,2749000,
36000,1,121775,2,2,1,1,59,0,2279500,
13500,2,25400,1,1,2,2,59,0,-8200,
8750,2,57875,2,2,1,2,59,0,2637500,
1000,3,19000,2,2,2,1,24,0,-2724,
6250,1,93375,2,1,2,1,48,7250,613350,
36000,2,82375,2,2,1,2,10,0,675500,
20000,1,98900,2,2,1,1,10,0,484250,
8000,2,97275,1,1,1,2,35,0,31650,
5000,3,30425,2,2,2,1,24,5000,265000,
45000,2,82875,2,2,1,2,24,0,606750,
8750,1,67450,2,1,2,2,24,0,147301,
11000,1,32900,2,2,2,1,46,0,355650,
999996,3,46875,2,1,2,2,24,0,925,
31000,1,107150,2,2,1,2,48,0,4353900,
20000,1,80325,2,2,2,1,13,25000,1057750,
30000,1,42375,2,2,2,1,48,0,12000,
5500,9,101175,1,1,2,2,12,0,47150,
75000,1,146875,1,2,1,2,24,0,2195501,
46000,1,56500,2,2,1,2,59,0,545000,
999996,9,26500,2,2,1,2,10,0,1950,
5000,2,52825,2,1,2,2,59,0,88100,
19500,1,29425,2,2,2,1,59,0,7650,
9500,1,56950,1,2,2,2,48,0,20550,
13500,1,113775,1,1,2,1,35,80,1183089,
41000,2,124475,2,1,1,2,24,0,807000,
135000,1,139950,2,2,1,2,46,0,1628500,
60000,1,171975,2,1,1,2,35,0,1273001,
17500,1,72300,2,1,2,2,24,0,294175,
10000,1,104150,2,2,1,2,24,0,860000,
1050,1,33500,2,2,2,1,35,47000,604250,
32000,1,226950,2,2,1,2,48,0,1511500,
999996,1,52000,2,1,2,2,59,0,191550,
6500,2,112350,1,1,1,2,59,0,348350,
1000,2,42200,2,1,2,2,35,0,-6225,
12000,1,50125,2,2,1,2,24,0,979005,
25000,1,55175,2,2,1,1,59,1850,2506850,
24000,1,111500,2,2,1,2,47,0,1298150,
22000,1,120025,2,1,1,2,24,0,560250,
41000,1,121075,2,2,1,2,35,0,1660500,
13500,1,46750,2,1,2,2,48,0,316550,
6000,4,81675,2,2,1,2,24,0,1104051,
23000,1,43425,2,2,1,2,35,200000,1939250,
13500,1,127100,1,2,1,1,48,0,3897500,
10000,1,83150,2,2,2,1,46,100000,403500,
15500,3,61875,2,1,2,2,59,0,103475,
13000,1,90975,2,2,2,1,35,280000,1365500,
29000,2,86325,2,1,1,2,35,0,1016450,
95000,2,450950,2,1,1,2,59,0,1503000,
999996,3,29175,2,2,2,1,24,0,166475,
13000,1,30825,2,2,2,1,47,3000,-8175,
52500,1,71875,2,2,2,1,59,500000,1392250,
31000,1,91950,2,2,1,2,35,0,1403050,
5250,1,104400,2,2,1,2,35,0,322500,
175,3,19000,2,2,2,1,24,0,2050,
1050,1,41700,1,2,2,2,13,0,39150,
20000,3,98525,2,2,2,1,35,0,1459000,
999996,1,49425,2,2,1,2,13,0,352675,
3000,3,19250,2,1,2,2,24,0,-350,
1500,9,66850,1,2,1,2,12,0,10500,
29000,1,96700,2,2,1,1,35,700000,1105450,
15500,1,122475,2,1,1,1,48,0,560850,
1000,3,18400,2,2,1,2,35,0,10425,
4000,1,77050,2,1,2,2,48,0,190250,
60000,1,203325,9,9,9,9,59,0,16818001,
6750,1,78275,2,1,2,2,48,0,154100,
999996,3,18000,2,2,2,1,59,0,6000,
1500,1,49025,1,1,2,2,48,0,-5275,
7750,9,30500,2,2,2,1,47,0,31250,
6000,1,64600,1,2,2,2,35,0,52275,
40000,1,41800,9,9,9,9,47,0,4497500,
60000,1,161825,1,2,1,2,35,0,1714500,
31000,1,190100,2,1,1,1,59,0,481000,
50000,2,46700,2,2,1,2,35,0,257550,
4000,3,50800,2,2,2,1,46,100000,482100,
32000,1,186325,1,2,1,2,24,0,1407000,
18500,1,53550,2,2,1,1,35,500000,3695751,
1750,3,76675,2,1,1,2,12,0,427350,
7500,1,77575,9,9,9,9,46,0,3515350,
2900,1,48325,9,9,9,9,10,0,1017650,
17000,1,149725,1,2,1,2,59,0,1859000,
17500,1,55075,2,1,2,2,59,0,1390850,
27000,1,119875,1,2,1,1,13,0,424750,
15000,3,188250,2,1,2,2,35,0,795500,
7000,3,36775,2,2,2,1,46,0,275100,
30000,1,113400,1,2,1,2,24,36000,1049050,
999996,2,10000,2,2,1,2,48,0,1250,
15500,3,56450,2,2,2,1,24,200000,1224400,
80000,1,75350,2,2,1,2,35,0,361075,
31000,1,119250,2,1,1,2,48,0,922500,
29000,1,107925,2,1,1,2,13,0,759450,
100000,3,213600,2,2,1,2,35,0,4942500,
10500,1,42625,2,2,1,2,35,0,491500,
3000,3,28275,2,2,2,1,24,0,177150,
5250,2,65250,2,1,1,2,13,0,8075,
9250,1,192750,2,1,2,2,48,0,811750,
5750,1,71625,1,2,1,2,12,0,194500,
15500,1,114650,2,2,1,2,10,0,1793500,
44000,1,101050,2,2,1,2,35,0,1135251,
30000,1,52575,2,2,1,2,48,0,994500,
5250,1,91650,2,1,1,2,13,0,2057001,
105000,1,147200,2,2,1,1,24,390000,3188000,
80000,1,103875,9,9,9,9,35,0,11815000,
5000,1,137000,2,2,1,2,35,0,1425750,
1000,1,102375,1,1,2,2,48,0,98000,
850,1,38975,2,2,2,1,35,0,507850,
24000,2,79150,2,1,1,2,12,87500,1035425,
20000,3,126725,1,2,1,2,24,0,2009000,
50000,3,81700,2,2,1,2,59,0,1697001,
10000,2,51250,1,1,2,2,59,0,173500,
